,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2
5106,Baked Products,Cookies. vanilla sandwich with creme filling,483.0,2.2,4.5,72.1,20.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.2,0.0,0.0,2.9789999999999996,0.0,0.0,0.0,0.0,0.0,27.0,4.1,0.114,2.21,0.0,14.0,0.292,75.0,91.0,3.0,349.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.261,0.243,2.69,0.39399999999999996,0.018000000000000002,50.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
5107,Baked Products,Puff pastry. frozen. ready-to-bake. baked,558.0,7.4,7.4,45.7,38.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,5.502000000000001,0.0,0.0,0.0,0.0,0.0,10.0,6.2,0.115,2.6,0.0,16.0,0.495,60.0,62.0,24.5,253.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.32299999999999995,0.258,3.8,0.0,0.019,55.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
5108,Baked Products,Cookies. vanilla wafers. lower fat,441.0,5.1,5.0,73.6,15.2,37.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.1,0.0,0.0,3.838,0.0,0.0,0.0,51.0,0.0,48.0,27.6,0.1,2.38,0.0,14.0,0.262,104.0,97.0,11.3,388.0,0.36,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,30.0,0.275,0.32,3.1060000000000003,0.41,0.073,60.0,0.13,0.0,0.0,0.0,0.0,0.23,0.0,0.0
5109,Baked Products,Cookies. vanilla wafers. higher fat,455.0,4.98,4.9,72.6,16.41,35.07,32.51,0.86,0.94,0.77,0.0,36.51,1.6,0.0,1.11,0.0,0.0,4.245,0.0,0.0,0.0,9.0,0.0,36.0,11.5,0.07,2.79,0.0,12.0,0.29,88.0,99.0,5.6,325.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.289,0.316,3.307,0.35100000000000003,0.055,83.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0
5110,Baked Products,Crackers. cheese. regular,489.0,3.55,10.93,59.42,22.74,4.53,0.0,0.3,0.37,0.0,3.84,52.56,2.3,0.0,3.36,0.0,0.0,5.287999999999999,0.0,0.0,0.0,3.0,0.0,136.0,8.7,0.125,4.88,0.0,25.0,0.562,200.0,156.0,13.5,973.0,1.19,11.0,0.0,63.0,0.0,0.0,0.0,0.0,17.0,0.0,34.0,156.0,0.562,0.33799999999999997,6.1129999999999995,0.47200000000000003,0.17,152.0,0.34,0.0,0.0,0.0,0.0,2.19,0.0,0.0
5111,Baked Products,Crackers. cheese. sandwich-type with peanut butter filling,496.0,3.28,12.41,56.74,25.12,6.98,4.53,1.68,0.0,0.0,0.77,44.98,3.4,0.0,2.46,0.0,0.0,4.406000000000001,0.0,0.0,0.0,0.0,0.0,50.0,24.7,0.302,2.72,0.0,56.0,0.8220000000000001,268.0,218.0,8.2,829.0,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.552,0.294,5.831,0.485,0.151,94.0,0.28,0.0,0.0,0.0,0.0,2.37,0.0,0.0
5112,Baked Products,Crackers. crispbread. rye,366.0,6.1,7.9,82.2,1.3,1.07,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,2.4,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,31.0,20.2,0.255,2.43,0.0,78.0,2.475,269.0,319.0,36.6,410.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.243,0.145,1.04,0.6759999999999999,0.21,47.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0
5113,Baked Products,Crackers. matzo. plain,395.0,4.3,10.0,83.7,1.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,13.0,10.8,0.06,3.16,0.0,25.0,0.65,89.0,112.0,36.9,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.387,0.29100000000000004,3.892,0.44299999999999995,0.115,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
5114,Baked Products,Crackers. matzo. egg,391.0,6.4,12.3,78.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.6,0.0,0.0,0.5479999999999999,0.0,0.0,0.0,83.0,0.0,40.0,0.0,0.155,2.7,0.0,24.0,0.6,148.0,150.0,27.7,21.0,0.73,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.7879999999999999,0.618,5.08,0.435,0.054000000000000006,24.0,0.19,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5115,Baked Products,Crackers. matzo. whole-wheat,351.0,4.8,13.1,78.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,1.6,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.35,4.65,0.0,134.0,3.5,305.0,316.0,75.1,2.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.271,5.41,1.235,0.159,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,Baked Products,Crackers. melba toast. plain,390.0,5.1,12.1,76.6,3.2,0.94,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,3.0,0.0,0.0,0.445,0.0,0.0,0.0,0.0,0.0,93.0,19.8,0.289,3.7,0.0,59.0,1.13,196.0,202.0,34.8,598.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.413,0.273,4.113,0.693,0.098,124.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0
5117,Baked Products,Crackers. melba toast. rye (includes pumpernickel),389.0,4.9,11.6,77.3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.9,0.0,0.0,0.45299999999999996,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.401,3.68,0.0,39.0,0.738,183.0,193.0,38.7,899.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.284,4.718,0.484,0.086,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,Baked Products,Crackers. melba toast. wheat,374.0,5.5,12.9,76.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,2.9,0.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.265,4.5,0.0,56.0,1.064,165.0,148.0,55.0,837.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42200000000000004,0.299,5.083,0.517,0.10300000000000001,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,Baked Products,Crackers. milk,446.0,4.7,7.6,71.73,13.77,10.32,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.2,0.0,0.0,2.912,0.0,0.0,0.0,11.0,0.0,172.0,10.8,0.22699999999999998,3.58,0.0,22.0,0.552,303.0,114.0,15.9,687.0,0.67,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,58.0,0.5379999999999999,0.418,4.43,0.40700000000000003,0.037000000000000005,90.0,0.08,0.2,0.0,0.0,0.0,1.22,0.0,0.0
5120,Baked Products,Crackers. rusk toast,407.0,5.5,13.5,72.3,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.376,0.0,0.0,0.0,78.0,0.0,27.0,0.0,0.245,2.72,0.0,36.0,0.439,153.0,245.0,20.1,253.0,1.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.40399999999999997,0.39899999999999997,4.625,0.605,0.047,87.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,Baked Products,Crackers. rye. sandwich-type with cheese filling,481.0,3.8,9.2,60.8,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,3.9,0.0,0.0,5.987,0.0,0.0,0.0,9.0,0.0,222.0,0.0,0.096,2.45,0.0,37.0,0.635,339.0,342.0,20.8,1044.0,0.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.612,0.494,3.57,0.585,0.076,81.0,0.12,0.4,0.0,0.0,0.0,0.0,0.0,0.0
5122,Baked Products,Crackers. rye. wafers. plain,334.0,5.0,9.6,80.4,0.9,1.01,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,4.1,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.461,5.94,0.0,121.0,5.3660000000000005,334.0,495.0,23.8,557.0,2.8,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,5.0,0.42700000000000005,0.289,1.581,0.569,0.271,45.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0
5123,Baked Products,Crackers. rye. wafers. seasoned,381.0,4.0,9.0,73.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,4.0,0.0,0.0,1.287,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.495,3.04,0.0,106.0,2.371,307.0,454.0,32.5,887.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.316,0.223,2.474,0.5579999999999999,0.19,52.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5124,Baked Products,Crackers. saltines (includes oyster. soda. soup),418.0,5.05,9.46,74.05,8.64,1.29,0.0,0.12,0.19,0.0,0.98,67.83,2.8,0.0,2.79,0.0,0.0,1.653,0.0,0.0,0.0,0.0,0.0,19.0,16.7,0.139,5.57,0.0,23.0,0.6859999999999999,102.0,152.0,10.3,941.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.7020000000000001,0.48700000000000004,6.442,0.536,0.086,134.0,0.09,0.0,0.0,0.0,0.0,1.15,0.0,0.0
5125,Baked Products,Crackers. standard snack-type. regular,510.0,3.14,6.64,61.3,26.43,8.18,6.95,0.47,0.29,0.0,0.48,49.69,2.3,0.0,2.49,0.0,0.0,5.562,0.0,0.0,0.0,0.0,0.0,120.0,9.6,0.10400000000000001,4.03,0.0,18.0,0.491,248.0,118.0,6.7,726.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.41600000000000004,0.456,4.352,0.41700000000000004,0.063,92.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0
5126,Baked Products,Crackers. standard snack-type. sandwich. with cheese filling,477.0,3.9,9.3,61.7,21.1,3.18,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,4.0,0.0,0.0,6.125,0.0,0.0,0.0,2.0,0.0,257.0,27.5,0.08199999999999999,2.39,0.0,36.0,0.29,406.0,429.0,21.5,978.0,0.62,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,62.0,0.446,0.684,3.766,0.509,0.049,100.0,0.1,0.1,0.0,0.0,0.0,0.22,0.0,0.0
5127,Baked Products,Crackers. standard snack-type. sandwich. with peanut butter filling,494.0,2.93,11.47,58.38,24.54,10.5,6.57,2.76,0.51,0.07,0.59,40.78,2.3,0.0,2.68,0.0,0.0,4.803,0.0,0.0,0.0,0.0,0.0,81.0,24.7,0.324,2.77,0.0,55.0,0.784,274.0,215.0,10.8,801.0,1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.489,0.271,6.114,0.47600000000000003,0.14800000000000002,86.0,0.01,0.0,0.0,0.0,0.0,2.06,0.0,0.0
5128,Baked Products,Crackers. wheat. regular,455.0,2.75,7.3,70.73,16.4,15.48,11.85,0.79,0.42,0.0,2.42,47.38,6.9,0.0,2.83,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,92.0,27.2,0.27399999999999997,2.64,0.0,72.0,1.5490000000000002,302.0,283.0,9.9,699.0,1.64,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,7.0,0.284,0.146,4.022,0.5770000000000001,0.244,38.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0
5129,Baked Products,Crackers. wheat. sandwich. with cheese filling,497.0,3.2,9.8,58.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,3.8,0.0,0.0,4.129,0.0,0.0,0.0,7.0,0.0,204.0,0.0,0.16,2.62,0.0,54.0,1.083,382.0,306.0,24.3,839.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.358,0.42700000000000005,3.185,0.622,0.261,64.0,0.12,1.5,0.0,0.0,0.0,0.0,0.0,0.0
5130,Baked Products,Crackers. whole-wheat,427.0,2.94,10.58,69.55,14.13,1.19,0.86,0.32,0.0,0.0,0.0,57.0,10.3,0.0,2.8,0.0,0.0,2.063,0.0,0.0,0.0,0.0,0.0,36.0,27.2,0.42,3.34,0.0,110.0,2.1519999999999997,331.0,345.0,10.1,704.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.182,0.021,4.63,0.8320000000000001,0.185,28.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0
5131,Baked Products,Cracker meal,383.0,7.6,9.3,80.9,1.7,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.6,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,23.0,19.6,0.225,4.64,0.0,24.0,0.9440000000000001,104.0,115.0,42.3,16.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.696,0.46799999999999997,5.707000000000001,0.467,0.039,136.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0
5132,Baked Products,Cream puff shell. prepared from recipe,360.0,40.5,9.0,22.8,25.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.8,0.0,0.0,5.599,0.0,0.0,0.0,171.0,0.0,36.0,114.4,0.051,2.02,0.0,12.0,0.21100000000000002,119.0,97.0,24.0,483.0,0.73,274.0,0.0,159.0,0.0,0.0,0.0,0.0,4.0,0.0,237.0,1183.0,0.20600000000000002,0.36,1.567,0.624,0.075,53.0,0.39,0.0,0.0,0.0,1.4,2.85,0.0,0.0
5133,Baked Products,Croissants. butter,406.0,23.2,8.2,45.8,21.0,11.26,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.6,0.0,0.0,11.659,0.0,0.0,0.0,67.0,0.0,37.0,38.8,0.08,2.03,0.0,16.0,0.33,105.0,118.0,22.7,467.0,0.75,202.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,744.0,0.38799999999999996,0.24100000000000002,2.188,0.861,0.057999999999999996,88.0,0.16,0.2,0.0,0.0,0.0,0.84,0.0,0.0
5134,Baked Products,Croissants. apple,254.0,45.6,7.4,37.1,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.2,0.0,0.0,4.994,0.0,0.0,0.0,31.0,0.0,30.0,0.0,0.04,1.1,0.0,13.0,0.21,58.0,90.0,19.0,274.0,1.03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.23199999999999998,0.16399999999999998,1.6,0.596,0.032,57.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
5135,Baked Products,Croissants. cheese,414.0,21.0,9.2,47.0,20.9,11.35,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.9,0.0,0.0,10.628,0.0,0.0,0.0,57.0,0.0,53.0,38.8,0.1,2.15,0.0,24.0,0.34,130.0,132.0,26.8,361.0,0.94,197.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,805.0,0.523,0.325,2.16,0.8420000000000001,0.073,74.0,0.32,0.2,0.0,0.0,0.0,1.44,0.0,0.0
5136,Baked Products,Croutons. plain,407.0,5.5,11.9,73.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,2.5,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.163,4.08,0.0,31.0,0.5,115.0,124.0,37.5,698.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.272,5.439,0.429,0.026000000000000002,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,Baked Products,Croutons. seasoned,465.0,3.6,10.8,63.5,18.3,4.41,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.8,0.0,0.0,5.247000000000001,0.0,0.0,0.0,7.0,0.0,96.0,14.6,0.168,2.82,0.0,42.0,0.514,140.0,181.0,28.8,1089.0,0.94,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,0.506,0.42100000000000004,4.646,0.835,0.083,105.0,0.14,0.0,0.0,0.0,0.0,0.4,0.0,0.0
5138,Baked Products,Danish pastry. cinnamon. enriched,403.0,24.3,7.0,44.6,22.4,19.78,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.7,0.0,0.0,5.681,0.0,0.0,0.0,21.0,0.0,71.0,21.8,0.1,1.96,0.0,19.0,0.36200000000000004,107.0,125.0,17.0,414.0,0.72,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,24.0,0.3,0.263,2.867,0.396,0.038,68.0,0.1,0.1,0.0,0.0,0.0,0.39,0.0,0.0
5139,Baked Products,Danish pastry. cheese,374.0,31.4,8.0,37.2,21.9,6.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,6.794,0.0,0.0,0.0,23.0,0.0,35.0,20.1,0.08900000000000001,1.8,0.0,15.0,0.35100000000000003,108.0,98.0,18.9,417.0,0.7,34.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,128.0,0.19,0.26,2.0,0.304,0.04,60.0,0.2,0.1,0.0,0.0,0.0,0.35,0.0,0.0
5140,Baked Products,Danish pastry. fruit. enriched (includes apple. cinnamon. raisin. lemon. raspberry. strawberry),371.0,27.1,5.4,47.8,18.5,27.53,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.2,0.0,0.0,4.86,0.0,0.0,0.0,114.0,0.0,46.0,21.8,0.065,1.77,0.0,15.0,0.253,89.0,83.0,14.8,445.0,0.54,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,51.0,0.263,0.22,1.992,0.634,0.043,47.0,0.09,3.9,0.0,0.0,0.0,0.34,0.0,0.0
5141,Baked Products,Danish pastry. nut (includes almond. raisin nut. cinnamon nut),430.0,20.4,7.1,45.7,25.2,25.87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,0.0,5.821000000000001,0.0,0.0,0.0,46.0,0.0,94.0,21.8,0.195,1.8,0.0,32.0,0.845,110.0,95.0,14.2,298.0,0.87,9.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,36.0,0.22,0.24,2.3,0.7020000000000001,0.10400000000000001,83.0,0.21,1.7,0.0,0.0,0.0,0.82,0.0,0.0
5142,Baked Products,Doughnuts. cake-type. plain (includes unsugared. old-fashioned),434.0,20.82,5.31,47.06,24.93,18.15,16.02,0.67,0.0,0.93,0.54,25.91,1.7,0.0,1.87,0.0,0.0,11.105,0.0,0.0,0.0,10.0,0.0,40.0,37.3,0.09,2.53,0.0,17.0,0.33299999999999996,260.0,134.0,10.1,477.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.39,0.301,2.91,0.377,0.05,92.0,0.06,0.0,0.0,0.0,0.0,1.99,0.0,0.0
5143,Baked Products,Doughnuts. cake-type. plain. chocolate-coated or frosted,452.0,16.76,4.93,51.33,25.25,26.65,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.73,0.0,0.0,13.47,0.0,0.0,0.0,19.0,0.0,24.0,29.1,0.26,4.0,0.0,30.0,0.64,210.0,201.0,6.8,326.0,0.98,3.0,1.0,2.0,2.0,53.0,0.0,0.0,1.0,0.0,24.0,16.0,0.163,0.125,1.59,0.126,0.024,65.0,0.1,1.3,0.0,0.0,0.0,2.02,0.0,0.0
5144,Baked Products,Doughnuts. cake-type. plain. sugared or glazed,426.0,19.6,5.2,50.8,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,5.926,0.0,0.0,0.0,32.0,0.0,60.0,0.0,0.10099999999999999,1.06,0.0,17.0,0.33399999999999996,117.0,102.0,9.6,402.0,0.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.233,0.198,1.5119999999999998,0.435,0.027000000000000003,46.0,0.24,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5145,Baked Products,Doughnuts. cake-type. chocolate. sugared or glazed,417.0,16.3,4.5,57.4,19.9,31.92,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.8,0.0,0.0,5.132000000000001,0.0,0.0,0.0,57.0,0.0,213.0,29.1,0.191,2.27,0.0,34.0,0.37,162.0,106.0,4.1,215.0,0.57,11.0,1.0,2.0,1.0,21.0,0.0,0.0,1.0,0.0,20.0,39.0,0.045,0.07,0.47,0.342,0.027000000000000003,45.0,0.1,0.1,0.0,0.0,0.0,0.21,0.0,0.0
5146,Baked Products,Doughnuts. french crullers. glazed,412.0,17.9,3.1,59.5,18.3,35.11,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.1,0.0,0.0,4.667,0.0,0.0,0.0,11.0,0.0,26.0,29.1,0.07,2.42,0.0,12.0,0.215,123.0,78.0,2.2,345.0,0.26,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.18100000000000002,0.23,2.13,0.21600000000000003,0.02,42.0,0.05,0.0,0.0,0.0,0.0,0.16,0.0,0.0
5147,Baked Products,Doughnuts. yeast-leavened. with creme filling,361.0,38.2,6.4,30.0,24.5,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,5.43,0.0,0.0,0.0,24.0,0.0,25.0,29.1,0.113,1.83,0.0,20.0,0.225,76.0,80.0,10.8,309.0,0.8,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,40.0,0.33799999999999997,0.14800000000000002,2.242,0.662,0.068,70.0,0.14,0.0,0.0,0.0,0.0,0.29,0.0,0.0
5148,Baked Products,Doughnuts. yeast-leavened. glazed. enriched (includes honey buns),421.0,22.0,6.14,47.93,22.7,22.75,18.39,2.21,0.64,0.0,1.51,26.35,2.1,0.0,1.22,0.0,0.0,9.453,0.0,0.0,0.0,30.0,0.0,101.0,29.1,0.08800000000000001,2.38,0.0,17.0,0.307,117.0,102.0,15.7,316.0,0.61,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,23.0,0.312,0.185,2.61,0.214,0.037000000000000005,108.0,0.11,1.2,0.0,0.0,0.1,1.43,0.0,0.0
5149,Baked Products,English muffins. plain. enriched. with ca prop (includes sourdough),227.0,43.56,8.87,44.17,1.69,3.53,0.0,0.66,0.69,0.0,2.18,37.2,3.5,0.0,1.71,0.0,0.0,0.733,0.0,0.0,0.0,0.0,0.0,163.0,16.0,0.135,4.0,0.0,24.0,0.505,92.0,109.0,22.4,425.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.47700000000000004,0.25,4.07,0.363,0.054000000000000006,94.0,0.04,1.8,0.0,0.0,0.0,0.31,0.0,0.0
5150,Baked Products,English muffins. plain. toasted. enriched. with calcium propionate (includes sourdough),270.0,32.97,10.32,52.65,2.02,3.47,0.0,0.0,0.0,0.0,0.0,44.5,2.8,0.0,2.04,0.0,0.0,0.5329999999999999,0.0,0.0,0.0,0.0,0.0,197.0,15.7,0.16,4.65,0.0,28.0,0.63,107.0,129.0,26.3,477.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.541,0.28,4.99,0.332,0.067,119.0,0.05,1.7,0.0,0.0,0.0,0.36,0.0,0.0
5151,Baked Products,English muffins. mixed-grain (includes granola),235.0,40.2,9.1,46.3,1.8,0.81,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.5,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,196.0,13.7,0.243,3.02,0.0,41.0,0.604,81.0,156.0,25.5,298.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43,0.313,3.583,0.408,0.038,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,Baked Products,English muffins. raisin-cinnamon (includes apple-cinnamon),240.0,40.6,7.91,48.1,1.8,14.76,0.0,0.0,0.0,0.0,0.0,31.4,2.6,0.0,1.58,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,114.0,16.0,0.16,4.5,0.0,23.0,0.575,91.0,173.0,21.6,299.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.41200000000000003,0.215,3.67,0.209,0.066,74.0,0.0,1.3,0.0,0.0,0.0,0.31,0.0,0.0
5153,Baked Products,English muffins. wheat,223.0,42.3,8.7,44.8,2.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,2.3,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,178.0,13.7,0.14800000000000002,2.87,0.0,37.0,1.001,107.0,186.0,29.2,353.0,1.07,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0.431,0.292,3.3560000000000003,0.444,0.087,64.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
5154,Baked Products,English muffins. wheat. toasted,243.0,37.2,9.4,48.7,2.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.5,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,193.0,15.7,0.163,3.12,0.0,42.0,1.12,125.0,202.0,31.8,384.0,1.22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.375,0.28600000000000003,3.283,0.214,0.098,59.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0
