,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2,ME_CLASSIFIED
1892,cheese,bresse blue cheese  from cow's milk  reduced fat  around 15% fat,246.0,0.0,27.1,0.01,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,420.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1893,cheese,hard cheese (average),396.0,36.4,28.3,0.0,31.6,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,19.8,7.93,1.35,0.0,100.0,0.77,946.0,580.0,0.2,0.38,25.7,45.5,0.028999999999999998,640.0,102.0,6.94,371.0,3.73,245.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.44,0.11,0.31,0.078,16.5,1.78,0.026000000000000002,0.0,0.0,0.31,0.69,5.55,0.0,BAD
1894,cheese,comté cheese  from cow's milk,418.0,33.2,27.2,0.01,34.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,22.5,8.49,1.63,0.0,115.0,0.8,993.0,0.0,0.61,0.49,24.4,43.7,0.03,681.0,116.0,7.02,322.0,3.84,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,5.0,2.59,0.0,0.0,0.0,0.0,0.8,0.0,0.0,BAD
1895,cheese,abondance cheese  from cow's milk,393.0,37.2,27.1,0.01,31.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.84,20.1,7.47,0.94,0.01,106.0,1.73,760.0,1090.0,0.49,0.09,20.0,28.0,0.02,570.0,120.0,20.0,690.0,3.5,261.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.27,0.1,0.34,0.092,39.6,2.19,0.5,0.0,0.0,0.25,0.75,2.25,0.0,BAD
1896,cheese,gruyere cheese  france  protected geographical indication  from cow's milk,396.0,36.9,27.3,0.01,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.4,20.1,8.28,1.55,0.013999999999999999,0.0,0.95,871.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1897,cheese,gruyere cheese  from cow's milk,423.0,32.5,28.4,0.01,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,19.8,9.55,1.47,0.0,105.0,0.8,1090.0,1040.0,0.41,0.29,13.8,39.2,0.031,608.0,101.0,5.33,320.0,4.89,262.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.39,0.1,0.43,0.081,15.0,1.55,0.0,0.0,0.0,0.44,0.52,2.7,0.0,BAD
1898,cheese,emmental cheese  from cow's milk,384.0,38.7,28.2,0.01,30.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.45,18.9,7.47,1.21,0.0,96.0,0.56,898.0,340.0,0.043,0.15,13.8,48.9,0.024,610.0,97.1,10.0,362.0,3.48,247.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.5,0.1,0.3,0.08,20.0,1.5,0.0,0.0,0.0,0.28,0.74,6.59,5.23,BAD
1899,cheese,hard cheese  emmental type cheese  reduced fat,246.0,46.2,30.6,0.01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,8.5,3.72,0.45,0.0,67.0,1.0,950.0,0.0,0.09,0.2,32.3,45.0,0.09,629.0,110.0,10.0,400.0,4.1,108.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.13,0.21,0.09,9.2,1.2,0.0,0.0,0.0,0.48,0.22,7.2,0.0,BAD
1900,cheese,emmental cheese  grated  from cow's milk,367.0,38.0,28.1,0.01,28.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,18.1,7.51,1.14,0.0,107.0,0.75,979.0,454.0,0.1,1.5,21.4,38.3,0.05,635.0,97.4,16.4,297.0,4.4,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.35,0.095,0.14,0.049,33.4,2.02,0.5,0.0,0.0,0.5,0.43,0.0,0.0,BAD
1901,cheese,ossau iraty cheese  from ewe's milk,428.0,33.8,24.2,0.01,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,24.4,8.43,1.78,0.0,94.4,1.68,764.0,0.0,0.057,0.32,0.0,35.6,0.0,0.0,45.7,0.0,673.0,2.43,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.5,0.0,0.16,0.027999999999999997,35.3,1.06,0.0,0.0,0.0,0.0,0.15,0.0,0.0,BAD
1902,cheese,parmesan cheese  from cow's milk,429.0,31.3,34.5,0.01,32.7,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,19.9,8.32,1.36,0.0,78.8,1.61,1160.0,1820.0,0.031,0.84,131.0,44.0,0.04,762.0,100.0,12.5,639.0,3.03,216.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.37,0.23,0.44,0.081,7.75,1.4,0.0,0.0,0.0,0.38,0.46,1.7,0.0,BAD
1903,cheese,grana padano cheese  from cow's milk,396.0,0.0,34.1,0.01,29.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,19.5,8.08,1.2,0.0,0.0,1.56,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1904,cheese,firm cheese  around 14% fat  maasdam type cheese  reduced fat,238.0,52.2,29.0,0.01,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,8.9,3.77,0.36,0.0,45.3,2.06,717.0,0.0,0.086,0.21,13.8,31.6,0.059000000000000004,568.0,76.3,9.63,824.0,4.23,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.32,0.1,0.34,0.085,59.5,1.56,0.0,0.0,0.0,0.16,0.35,0.0,0.0,BAD
1905,cheese,provolone cheese  from cow's milk,340.0,41.0,25.6,0.01,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,17.1,7.39,0.77,0.0,69.0,2.19,756.0,0.0,0.026000000000000002,0.52,0.0,28.0,0.01,496.0,138.0,0.0,876.0,3.23,230.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.32,0.16,0.48,0.073,10.0,1.46,0.0,0.0,0.0,0.5,0.23,2.2,0.0,BAD
1906,cheese,cantal cheese  half matured  from cow's milk,371.0,40.6,26.5,0.01,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,0.0,0.0,19.7,6.82,0.79,0.0,99.1,2.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1907,cheese,cantal  salers or laguiole cheese  from cow's milk,378.0,39.6,25.3,0.01,31.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,24.2,5.9,0.94,0.033,0.0,2.15,772.0,0.0,0.09,0.54,21.8,25.7,0.04,487.0,97.8,5.44,768.0,4.1,160.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1908,cheese,mimolette cheese  young  from cow's milk,331.0,40.1,28.9,0.01,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,17.4,6.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1909,cheese,gouda cheese  from cow's milk,374.0,38.4,23.2,0.01,31.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,20.3,7.65,0.73,0.0,103.0,2.0,728.0,1440.0,0.036000000000000004,0.24,29.7,29.0,0.1,546.0,121.0,9.02,795.0,3.9,164.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0.063,0.34,0.08,21.0,1.54,0.0,0.0,0.0,0.5,0.24,2.3,0.0,BAD
1910,cheese,mimolette cheese  half old  from cow's milk,365.0,34.3,31.5,0.01,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,18.1,7.64,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1911,cheese,firm cheese  around 27% fat  maasdam type cheese,343.0,41.5,26.3,0.01,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,16.5,7.71,1.12,0.0,97.0,0.98,848.0,607.0,0.1,0.12,20.0,33.5,0.1,519.0,81.0,8.0,393.0,3.06,240.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.28,0.1,0.3,0.07,20.0,1.9,0.0,0.0,0.0,0.2,0.5,0.0,0.0,BAD
1912,cheese,mimolette cheese  extra old  from cow's milk,387.0,31.0,33.9,0.01,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,19.3,7.95,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1913,cheese,pyrénées cheese  from ewe's milk,397.0,36.9,24.1,0.01,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,20.7,10.9,1.09,0.0,95.0,1.62,750.0,1.5,0.1,0.3,124.0,35.9,0.1,505.0,71.9,19.9,648.0,2.4,250.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.49,0.19,0.16,0.064,26.8,0.73,0.0,0.0,0.0,1.08,0.67,0.0,0.0,BAD
1914,cheese,saint nectaire cheese  from cow's milk  milks collected in many farms,332.0,0.0,22.8,0.01,27.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,17.8,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1915,cheese,raclette cheese  from cow's milk,345.0,44.0,24.6,0.01,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.11,19.3,6.16,0.87,0.0,99.6,1.59,630.0,668.0,0.06,0.0,20.0,24.5,0.1,460.0,75.9,8.0,636.0,3.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,BAD
1916,cheese,saint paulin cheese  from cow's milk (semi hard cheese),299.0,46.3,22.2,0.01,23.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,16.7,5.94,0.7,0.0,100.0,1.8,710.0,0.0,0.086,0.17,13.8,26.8,0.059000000000000004,510.0,71.4,8.0,711.0,4.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.33,0.1,0.34,0.09,60.0,1.38,0.0,0.0,0.0,0.3,0.78,0.0,0.0,BAD
1917,cheese,tomme cheese  from cow's milk,356.0,41.8,23.9,0.01,29.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,20.4,6.48,0.72,0.0,0.0,1.74,953.0,0.0,0.11,0.0,20.0,33.8,0.022000000000000002,478.0,130.0,3.73,697.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1918,cheese,tomme cheese  from mountain or savoy,364.0,41.6,25.6,0.01,29.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.68,19.8,6.42,0.6,0.01,88.6,1.23,600.0,910.0,0.31,0.07,20.0,20.0,0.02,510.0,140.0,20.0,493.0,2.9,265.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.26,3.23,0.32,0.049,47.6,2.03,0.5,0.0,0.0,0.25,0.85,1.48,0.0,BAD
1919,cheese,tomme cheese  reduced fat  around 13% fat,231.0,51.0,31.0,0.01,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,8.44,3.09,0.36,0.0,44.9,1.84,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1920,cheese,asiago cheese  from cow's milk,356.0,0.0,32.1,0.01,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,15.9,8.28,0.9,0.0,90.0,1.9,770.0,0.0,0.0,0.7,0.0,0.0,0.0,530.0,97.0,0.0,760.0,2.2,175.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.35,0.1,0.0,0.09,40.0,0.0,0.0,0.0,0.0,0.19,0.48,0.0,0.0,BAD
1921,cheese,corsica soft ripened cheese  from ewe's milk,457.0,28.7,28.5,0.01,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,25.7,9.3,1.8,0.0,93.3,2.39,576.0,0.0,0.086,0.21,0.0,34.2,0.0,0.0,105.0,0.0,957.0,2.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.75,0.0,0.23,0.085,86.9,0.95,0.0,0.0,0.0,0.0,0.21,0.0,0.0,BAD
1922,cheese,tomme cheese (pdo) from the french bauges munntains,381.0,39.5,26.6,0.01,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,19.0,8.1,1.64,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1923,cheese,semi hard cheese  from ewe's milk,384.0,38.0,23.9,0.01,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,21.3,9.5,1.1,0.0,83.0,1.85,722.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,738.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1924,cheese,cheese  from ewe's whey,172.0,68.7,10.1,0.01,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,216.0,413.0,0.0,0.25,0.0,21.7,0.0,0.0,0.0,0.0,253.0,0.24,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.26,0.0,0.32,0.0,25.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1925,cheese,processed cheese  in slices,0.0,52.7,14.6,6.0,20.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,12.0,0.0,0.52,0.019,60.0,3.1,490.0,1080.0,0.02,0.12,24.0,25.0,0.01,840.0,370.0,20.0,1240.0,1.8,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.37,0.1,0.44,0.031,0.0,0.56,0.0,0.0,0.0,0.25,0.53,1.39,0.0,BAD
1926,cheese,processed cheese  around 20% fat  in wedges or cubes,277.0,52.6,16.7,2.61,21.4,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.65,13.7,5.38,0.62,0.0,81.0,0.87,513.0,530.0,0.35,0.34,13.8,26.0,0.040999999999999995,800.0,199.0,8.0,658.0,2.6,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.38,0.1,0.4,0.025,7.0,0.85,0.0,0.0,0.0,0.25,0.63,0.0,0.0,BAD
1927,cheese,processed cheese  double cream  around 31% fat,320.0,52.5,8.82,2.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,18.6,8.09,0.92,0.0,105.0,0.66,50.0,400.0,0.1,0.2,20.0,18.0,0.1,250.0,117.0,6.7,610.0,2.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.47,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAD
1928,cheese,cancoillotte (processed cheese)  from cow's milk,0.0,74.1,14.9,1.0,9.11,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.27,0.0,0.0,0.0,26.0,0.91,101.0,550.0,0.1,0.13,20.0,8.0,0.02,425.0,59.0,4.5,727.0,1.4,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.49,0.4,0.04,12.0,0.39,0.0,0.0,0.0,0.2,0.15,0.0,0.0,BAD
1929,cheese,processed cheese with fresh cream cheese and walnuts,0.0,50.8,10.7,4.2,31.6,2.67,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,2.9,0.0,0.0,16.8,8.15,4.96,0.03,68.8,1.66,260.0,467.0,0.17,0.45,20.0,31.0,0.02,590.0,160.0,50.0,665.0,1.3,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.11,0.29,0.18,0.054000000000000006,17.9,0.3,0.0,0.0,0.0,0.5,0.7,4.32,0.0,BAD
1930,cheese,processed cheese snack w breadsticks  for children,0.0,42.6,10.8,24.1,18.9,3.1,0.0,0.0,0.0,0.0,0.0,21.0,1.2,0.0,2.3,0.0,0.0,11.3,5.64,0.71,0.0,49.0,1.36,145.0,0.0,0.4,0.63,14.8,21.0,0.0,383.0,131.0,5.45,543.0,3.79,188.0,0.0,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.49,0.36,0.07,11.5,0.63,0.0,0.0,0.0,0.27,0.99,0.0,0.0,BAD
1931,cheese,feta type cheese from cow's milk,270.0,54.0,16.4,1.42,21.7,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,1.42,14.6,5.3,0.61,0.0,81.0,1.94,557.0,0.0,0.051,0.42,13.8,19.5,0.044000000000000004,349.0,125.0,6.2,917.0,2.63,157.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65,1.4,1.16,0.34,47.0,1.41,0.0,0.0,0.0,0.32,0.37,1.8,0.0,BAD
1932,cheese,feta cheese  from ewe's milk,0.0,54.4,14.8,2.5,22.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,14.3,4.63,1.04,0.0,60.3,2.59,318.0,1580.0,0.1,0.2,0.0,18.3,0.01,207.0,95.0,0.0,1040.0,1.03,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.29,0.19,0.27,0.07,29.5,0.77,0.01,0.0,0.0,0.5,0.37,0.0,0.0,BAD
1933,cheese,feta type cheese from cow's milk  in oil and spices,283.0,53.4,17.6,0.16,23.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,1.21,13.2,7.05,1.49,0.01,68.3,2.52,440.0,1840.0,0.04,0.13,20.0,15.0,0.03,280.0,65.0,20.0,1010.0,1.9,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.22,0.1,0.18,0.022000000000000002,32.3,1.3,0.0,0.0,0.0,0.84,1.31,8.3,0.0,BAD
1934,cheese,uncured soft cheese  spreadable  around 25% fat  in a tub,0.0,42.3,6.12,3.0,23.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,14.6,6.76,0.9,0.0,85.0,1.73,772.0,0.0,0.26,0.61,20.0,21.5,0.017,205.0,216.0,6.7,693.0,3.61,207.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.28,0.038,0.26,0.036000000000000004,6.0,1.23,0.0,0.0,0.0,0.48,0.34,2.2,0.0,BAD
1935,cheese,cheese  from goat's milk  spreadable  plain,0.0,72.9,10.8,2.41,12.2,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,8.08,2.77,0.45,0.0,44.5,0.92,78.1,778.0,0.07,0.14,32.9,9.73,0.0,101.0,93.0,8.0,369.0,0.37,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.34,0.13,0.03,26.5,0.08,0.5,0.0,0.0,0.5,0.21,0.0,0.0,BAD
1936,cheese,uncured soft cheese  spreadable  around 30 40% fat  flavoured (ex : garlic and herbs),0.0,59.8,7.55,3.44,29.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,18.4,8.83,1.4,0.0,69.3,1.26,93.8,0.0,0.1,0.21,15.5,7.7,0.1,130.0,111.0,4.1,505.0,1.05,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.56,0.0,0.05,28.0,0.24,1.0,0.0,0.0,0.4,0.66,0.0,0.0,BAD
1937,cheese,ricotta cheese,0.0,71.7,8.79,4.0,11.9,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,8.08,3.23,0.39,0.0,51.0,0.3,314.0,0.0,0.021,0.38,18.0,11.0,0.006,158.0,105.0,0.0,109.0,1.16,117.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.2,0.1,0.21,0.043,12.0,0.34,0.0,0.0,0.0,0.2,0.11,1.1,0.0,BAD
1938,creams,thick cream 30% fat  refrigerated,295.0,63.8,2.47,2.19,30.5,2.19,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.53,0.0,0.55,21.8,6.36,0.69,0.0,94.8,0.066,76.9,100.0,0.0075,0.08,10.6,7.92,0.0018,64.0,101.0,2.2,26.5,0.24,195.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.17,0.16,0.24,0.034,23.5,0.12,0.5,0.0,0.0,0.2,0.5,0.0,0.0,
1939,creams,liquid cream 30% fat  uht,0.0,58.9,2.11,3.15,32.1,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,20.4,9.89,1.13,0.0,125.0,0.087,67.0,59.0,0.0083,0.040999999999999995,10.6,6.93,0.0025,59.3,89.5,1.29,33.2,0.24,329.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.14,0.055,0.23,0.024,7.4,0.32,0.7,0.0,0.0,0.51,0.97,2.95,0.0,
1940,creams,whipped cream or chantilly cream  under pressure  uht,0.0,61.3,2.88,11.3,24.4,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,15.8,6.36,0.83,0.0,76.0,0.052000000000000005,101.0,0.0,0.01,0.05,11.0,11.0,0.001,89.0,147.0,0.0,20.7,0.37,184.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.065,0.07,0.31,0.040999999999999995,3.0,0.29,0.0,0.0,0.0,0.4,0.64,1.9,0.0,
