,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2
3458,Pork Products,pork pickled pork hocks,171.0,68.02,19.11,0.0,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,3.2310000000000003,0.0,0.0,0.0,89.0,0.0,19.0,0.0,0.08199999999999999,1.14,0.0,6.0,0.022,60.0,47.0,26.3,1050.0,2.38,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.08,0.068,1.1,0.344,0.064,1.0,0.51,0.0,0.0,0.0,0.0,0.17,0.0,0.0
3459,Pork Products,pork  cured  ham  slice  bone in  separable lean only  heated  pan broil,148.0,65.33,27.18,0.74,4.09,0.74,0.63,0.11,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,1.253,0.0,0.0,0.0,73.0,0.0,15.0,112.9,0.426,1.42,0.0,25.0,0.022,296.0,427.0,25.3,870.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.317,7.767,0.758,0.54,2.0,0.66,0.0,0.0,1.1,1.1,0.3,0.0,0.0
3460,Pork Products,pork  cured  ham and water product  shank  bone in  separable lean and fat  unheated,243.0,61.56,14.28,1.42,20.0,0.86,0.37,0.41,0.07,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,6.582999999999998,0.0,0.0,0.0,55.0,0.0,6.0,67.9,0.122,0.82,0.0,14.0,0.022,188.0,215.0,24.1,936.0,1.85,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.546,0.159,3.253,0.539,0.241,1.0,0.47,0.0,0.0,0.0,0.0,0.41,0.0,0.0
3461,Pork Products,pork  cured  ham    water added  whole  boneless  separable lean and fat  heated  roasted,126.0,71.72,17.77,1.54,5.48,1.54,0.13,1.36,0.06,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,1.787,0.0,0.0,0.0,54.0,0.0,9.0,72.5,0.097,0.82,0.0,19.0,0.022,268.0,313.0,33.8,1181.0,1.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.36,0.181,5.734,0.7140000000000001,0.39,1.0,0.4,0.0,0.0,0.7,0.7,0.21,0.0,0.0
3462,Pork Products,pork  cured  ham and water product  slice  boneless  separable lean and fat  heated  pan broil,124.0,71.14,15.08,4.69,5.13,4.69,0.0,4.03,0.48,0.0,0.17,0.0,0.0,0.0,4.27,0.0,0.0,1.5530000000000002,0.0,0.0,0.0,45.0,0.0,8.0,64.5,0.085,0.74,0.0,17.0,0.037000000000000005,240.0,272.0,32.6,1389.0,1.63,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.308,0.13699999999999998,4.283,0.6890000000000001,0.335,2.0,0.44,0.0,0.0,0.9,0.9,0.13,0.0,0.0
3463,Pork Products,pork  cured  ham  rump  bone in  separable lean only  unheated,125.0,69.56,24.46,0.32,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.8740000000000001,0.0,0.0,0.0,63.0,0.0,7.0,91.9,0.868,1.08,0.0,24.0,0.022,267.0,385.0,21.4,737.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.225,6.987,0.632,0.514,1.0,0.56,0.0,0.0,0.0,0.0,0.26,0.0,0.0
3464,Pork Products,pork  cured  ham  shank  bone in  separable lean and fat  unheated,177.0,65.23,21.61,0.41,9.85,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,3.18,0.0,0.0,0.0,61.0,0.0,6.0,82.5,0.34700000000000003,0.92,0.0,20.0,0.022,243.0,339.0,20.5,816.0,2.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.444,0.218,6.3820000000000014,0.62,0.429,0.0,0.54,0.0,0.0,0.0,0.0,0.31,0.0,0.0
3465,Pork Products,pork fresh loin tenderloin separable lean only with added solution cooked roasted,116.0,73.07,21.61,0.31,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,1.077,0.0,0.0,0.0,57.0,0.0,5.0,73.5,0.106,0.98,0.0,25.0,0.012,316.0,567.0,45.7,231.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.36,7.392,0.836,0.61,0.0,0.47,0.0,0.0,0.2,0.2,0.07,0.0,0.0
3466,Pork Products,pork fresh shoulder (boston butt) blade (steaks) separable lean only with added solution cooked braised,227.0,59.2,27.58,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,4.62,0.0,0.0,0.0,98.0,0.0,26.0,112.8,0.208,1.82,0.0,21.0,0.012,234.0,388.0,45.3,154.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.381,3.575,1.419,0.488,0.0,0.94,0.0,0.0,1.0,1.0,0.11,0.0,0.0
3467,Pork Products,pork fresh loin top loin (chops) boneless separable lean and fat with added solution,171.0,68.65,19.45,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,2.53,0.0,0.0,0.0,56.0,0.0,9.0,53.0,0.049,0.42,0.0,21.0,0.01,244.0,489.0,42.8,251.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.195,7.178,0.731,0.467,0.0,0.56,0.0,0.0,0.3,0.3,0.2,0.0,0.0
3468,Pork Products,pork fresh loin tenderloin separable lean and fat with added solution,114.0,76.1,20.16,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,1.045,0.0,0.0,0.0,49.0,0.0,5.0,77.7,0.102,0.91,0.0,23.0,0.01,286.0,519.0,34.7,239.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.333,6.3820000000000014,0.8190000000000001,0.746,0.0,0.52,0.0,0.0,0.2,0.2,0.21,0.0,0.0
3469,Pork Products,pork loin leg cap steak boneless separable lean and fat cooked broiled,158.0,68.72,27.57,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.358,0.0,0.0,0.0,81.0,0.0,7.0,88.4,0.073,0.97,0.0,23.0,0.01,221.0,366.0,32.1,76.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.387,8.205,0.772,0.43,1.0,0.69,0.0,0.0,0.0,0.0,0.1,0.0,0.0
3470,Pork Products,pork leg cap steak boneless separable lean and fat,123.0,75.18,21.64,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,1.187,0.0,0.0,0.0,63.0,0.0,7.0,71.9,0.057,0.84,0.0,22.0,0.009000000000000001,207.0,365.0,25.2,73.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.423,7.0920000000000005,0.802,0.5529999999999999,1.0,0.64,0.0,0.0,0.0,0.0,0.08,0.0,0.0
3471,Pork Products,pork shoulder breast boneless separable lean and fat,127.0,74.37,22.54,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.074,0.0,0.0,0.0,60.0,0.0,7.0,88.9,0.076,0.89,0.0,26.0,0.014,229.0,378.0,25.8,54.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.465,9.602,0.982,0.722,0.0,0.87,0.0,0.0,0.0,0.0,0.08,0.0,0.0
3472,Pork Products,pork shoulder breast boneless separable lean and fat cooked broiled,162.0,67.26,28.47,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,1.325,0.0,0.0,0.0,78.0,0.0,7.0,99.0,0.07,0.92,0.0,26.0,0.012,240.0,364.0,33.7,54.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.4320000000000001,10.412,0.72,0.541,2.0,0.61,0.0,0.0,0.0,0.0,0.1,0.0,0.0
3473,Pork Products,pork shoulder petite tender boneless separable lean and fat,128.0,74.57,21.65,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.012,0.0,0.0,0.0,66.0,0.0,6.0,84.6,0.09,1.07,0.0,24.0,0.011,229.0,391.0,21.5,50.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,0.6,5.312,0.982,0.65,2.0,0.59,0.0,0.0,0.0,0.0,0.08,0.0,0.0
3474,Pork Products,pork leg sirloin tip roast boneless separable lean and fat,113.0,75.88,22.88,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.524,0.0,0.0,0.0,62.0,0.0,5.0,79.9,0.067,0.8,0.0,25.0,0.009000000000000001,232.0,399.0,26.4,50.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.35700000000000004,7.183,0.9,0.6890000000000001,0.0,0.53,0.0,0.0,0.0,0.0,0.08,0.0,0.0
3475,Pork Products,pork ground 84% lean / 16% fat,218.0,64.67,17.99,0.44,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,4.93,0.0,0.0,0.0,68.0,0.0,15.0,61.5,0.032,0.88,0.0,16.0,0.01,161.0,244.0,30.2,68.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.338,6.416,0.639,0.551,2.0,0.73,0.0,0.0,0.4,0.4,0.45,0.0,0.0
3476,Pork Products,pork ground 72% lean / 28% fat cooked crumbles,393.0,41.67,22.83,1.39,32.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,11.311,0.0,0.0,0.0,100.0,0.0,20.0,79.9,0.038,1.15,0.0,19.0,0.013,192.0,280.0,38.0,94.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.488,7.522,0.984,0.508,2.0,1.17,0.0,0.0,0.8,0.8,0.35,0.0,0.0
3477,Pork Products,pork  ground  72% lean / 28% fat  cooked  pan broiled,377.0,43.85,22.59,1.08,31.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,10.804,0.0,0.0,0.0,99.0,0.0,20.0,76.1,0.038,1.21,0.0,18.0,0.013,181.0,275.0,37.9,91.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.488,6.852,0.815,0.443,4.0,1.11,0.0,0.0,0.8,0.8,0.47,0.0,0.0
3478,Pork Products,pork loin  fresh  backribs  bone in  lean only,172.0,68.57,20.85,0.0,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,3.477,0.0,0.0,0.0,66.0,0.0,26.0,71.6,0.091,0.84,0.0,17.0,0.009000000000000001,165.0,268.0,33.3,95.0,2.73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.496,0.331,7.247000000000001,0.855,0.465,0.0,0.54,0.0,0.0,0.9,0.9,0.2,0.0,0.0
3479,Pork Products,pork loin  fresh  backribs  bone in  cooked roasted  lean only,255.0,57.58,24.15,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,6.221,0.0,0.0,0.0,84.0,0.0,44.0,83.0,0.107,0.96,0.0,17.0,0.011,171.0,249.0,33.7,98.0,3.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.479,0.348,7.882999999999999,1.314,0.433,0.0,0.75,0.0,0.0,1.2,1.2,0.27,0.0,0.0
3480,Pork Products,pork fresh loin blade (chops) boneless separable lean only boneless cooked broiled,169.0,65.0,26.14,0.89,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.638,0.0,0.0,0.0,76.0,0.0,7.0,74.3,0.068,0.92,0.0,25.0,0.01,284.0,430.0,47.2,58.0,2.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6709999999999999,0.256,8.062999999999999,1.197,0.54,0.0,0.69,0.0,0.0,0.6,0.6,0.23,0.0,0.0
3481,Pork Products,bacon  pre sliced  reduced/low sodium  unprepared,407.0,45.01,12.53,0.83,39.27,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.047,0.42,0.0,12.0,0.011,180.0,506.0,0.0,470.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.43,0.0,0.0
3482,Pork Products,canadian bacon  cooked  pan fried,146.0,62.5,28.31,1.8,2.78,1.2,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,1.039,0.0,0.0,0.0,67.0,0.0,7.0,104.8,0.063,0.56,0.0,27.0,0.016,309.0,999.0,50.4,993.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.185,9.988,0.72,0.28,4.0,0.43,0.0,0.0,0.2,0.2,0.41,0.0,0.0
3485,Vegetables and Vegetable Products,arrowhead,99.0,72.48,5.33,20.23,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.171,2.57,0.0,51.0,0.36,174.0,922.0,0.7,22.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.073,1.65,0.599,0.26,14.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
3486,Vegetables and Vegetable Products,arrowhead cooked boiled drained without salt,78.0,77.08,4.49,16.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.135,1.21,0.0,49.0,0.285,197.0,881.0,0.6,18.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14400000000000002,0.06,1.16,0.449,0.206,9.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3499,Vegetables and Vegetable Products,bamboo shoots cooked boiled drained without salt,12.0,95.92,1.53,1.92,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.08199999999999999,0.24,0.0,3.0,0.113,20.0,533.0,0.4,4.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.3,0.066,0.098,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3533,Vegetables and Vegetable Products,burdock root,72.0,80.09,1.53,17.34,0.15,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.89,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,41.0,11.7,0.077,0.8,0.0,38.0,0.232,51.0,308.0,0.7,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.3,0.321,0.24,23.0,0.0,3.0,0.0,0.0,0.0,0.38,0.0,0.0
3534,Vegetables and Vegetable Products,burdock root cooked boiled drained without salt,88.0,75.64,2.09,21.15,0.14,3.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.98,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,49.0,14.3,0.08900000000000001,0.77,0.0,39.0,0.27,93.0,360.0,0.9,4.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.058,0.32,0.353,0.279,20.0,0.0,2.6,0.0,0.0,0.0,0.46,0.0,0.0
3535,Vegetables and Vegetable Products,butterbur (fuki),14.0,94.5,0.39,3.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.103,0.1,0.0,14.0,0.274,12.0,655.0,0.9,7.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.02,0.02,0.2,0.032,0.096,10.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0
3536,Vegetables and Vegetable Products,butterbur cooked boiled drained without salt,8.0,96.7,0.23,2.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.059,0.1,0.0,8.0,0.156,7.0,354.0,0.9,4.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.01,0.01,0.1,0.018000000000000002,0.052000000000000005,4.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0
3537,Vegetables and Vegetable Products,butterbur canned,3.0,97.92,0.11,0.38,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.037000000000000005,0.63,0.0,2.0,0.098,4.0,12.0,0.9,4.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.14,0.011,0.033,3.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0
3548,Vegetables and Vegetable Products,cassava,160.0,59.68,1.36,38.06,0.28,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.62,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,16.0,23.7,0.1,0.27,0.0,21.0,0.384,27.0,271.0,0.7,14.0,0.34,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.087,0.048,0.8540000000000001,0.107,0.08800000000000001,27.0,0.0,20.6,0.0,0.0,0.0,0.19,0.0,0.0
3549,Vegetables and Vegetable Products,cauliflower cooked boiled drained without salt,23.0,93.0,1.84,4.11,0.45,2.08,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.6,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,16.0,39.1,0.018000000000000002,0.32,0.0,9.0,0.132,32.0,142.0,0.6,15.0,0.17,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.042,0.052000000000000005,0.41,0.508,0.173,44.0,0.0,44.3,0.0,0.0,0.0,0.07,0.0,0.0
3550,Vegetables and Vegetable Products,cauliflower frozen unprepared,24.0,92.51,2.01,4.68,0.27,2.22,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.53,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,22.0,41.9,0.031,0.54,0.0,12.0,0.197,35.0,193.0,0.8,24.0,0.17,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,0.051,0.07,0.429,0.136,0.123,64.0,0.0,48.8,0.0,0.0,0.0,0.07,0.0,0.0
3552,Vegetables and Vegetable Products,celtuce,18.0,94.5,0.85,3.65,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.04,0.55,0.0,28.0,0.688,39.0,330.0,0.9,11.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.055,0.07,0.55,0.183,0.05,46.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0
3553,Vegetables and Vegetable Products,chard swiss,19.0,92.66,1.8,3.74,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,51.0,18.0,0.179,1.8,0.0,81.0,0.366,46.0,379.0,0.9,213.0,0.36,0.0,45.0,3647.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,6116.0,0.04,0.09,0.4,0.172,0.099,14.0,0.0,30.0,0.0,0.0,0.0,1.89,0.0,0.0
3554,Vegetables and Vegetable Products,chard swiss cooked boiled drained without salt,20.0,92.65,1.88,4.13,0.08,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.26,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,58.0,28.7,0.163,2.26,0.0,86.0,0.334,33.0,549.0,0.9,179.0,0.33,0.0,45.0,3652.0,0.0,0.0,0.0,0.0,0.0,0.0,11015.0,6124.0,0.034,0.086,0.36,0.163,0.085,9.0,0.0,18.0,0.0,0.0,0.0,1.89,0.0,0.0
3555,Vegetables and Vegetable Products,chayote fruit,19.0,94.24,0.82,4.51,0.13,1.66,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.3,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,17.0,9.2,0.123,0.34,0.0,12.0,0.189,18.0,125.0,0.2,2.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.029,0.47,0.249,0.076,93.0,0.0,7.7,0.0,0.0,0.0,0.12,0.0,0.0
3559,Vegetables and Vegetable Products,chives,30.0,90.65,3.27,4.35,0.73,1.85,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,92.0,5.2,0.157,1.6,0.0,42.0,0.373,58.0,296.0,0.9,3.0,0.56,0.0,0.0,2612.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,4353.0,0.078,0.115,0.647,0.324,0.138,105.0,0.0,58.1,0.0,0.0,0.0,0.21,0.0,0.0
3560,Vegetables and Vegetable Products,chrysanthemum garland,24.0,91.4,3.36,3.02,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.13699999999999998,2.29,0.0,32.0,0.943,54.0,567.0,0.0,118.0,0.71,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,24.0,0.0,3834.0,2320.0,0.13,0.14400000000000002,0.531,0.221,0.17600000000000002,177.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
3561,Vegetables and Vegetable Products,chrysanthemum garland cooked boiled drained without salt,20.0,92.49,1.64,4.31,0.09,2.01,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.47,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,69.0,12.8,0.133,3.74,0.0,18.0,0.355,43.0,569.0,0.3,53.0,0.2,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,3467.0,2572.0,0.021,0.16,0.72,0.042,0.118,50.0,0.0,23.9,0.0,0.0,0.0,2.5,0.0,0.0
3565,Vegetables and Vegetable Products,corn sweet yellow,86.0,76.05,3.27,18.7,1.35,6.26,0.89,3.43,1.94,0.0,0.0,5.7,2.0,0.0,0.62,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.054000000000000006,0.52,0.0,37.0,0.163,89.0,270.0,0.6,15.0,0.46,0.0,16.0,47.0,0.0,0.0,0.0,0.0,115.0,0.0,644.0,187.0,0.155,0.055,1.77,0.7170000000000001,0.093,42.0,0.0,6.8,0.0,0.0,0.0,0.07,0.0,0.0
3566,Vegetables and Vegetable Products,corn sweet yellow cooked boiled drained without salt,96.0,73.41,3.41,20.98,1.5,4.54,2.74,0.84,0.79,0.0,0.17,7.17,2.4,0.0,0.71,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,3.0,29.1,0.049,0.45,0.0,26.0,0.16699999999999998,77.0,218.0,0.2,1.0,0.62,0.0,23.0,66.0,0.0,0.0,0.0,0.0,161.0,0.0,906.0,263.0,0.093,0.057,1.683,0.792,0.139,23.0,0.0,5.5,0.0,0.0,0.0,0.09,0.0,0.0
3567,Vegetables and Vegetable Products,corn sweet yellow canned brine pack regular pack solids and liquids,61.0,82.61,1.95,13.86,0.77,4.15,3.65,0.26,0.17,0.0,0.07,0.0,1.7,0.0,0.8,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,4.0,16.6,0.028,0.36,0.0,15.0,0.08199999999999999,46.0,136.0,0.5,195.0,0.39,0.0,10.0,9.0,0.0,0.0,0.0,18.0,14.0,0.0,650.0,34.0,0.015,0.015,0.884,0.522,0.037000000000000005,38.0,0.0,2.6,0.0,0.0,0.0,0.03,0.0,0.0
3568,Vegetables and Vegetable Products,corn sweet yellow canned whole kernel drained solids,67.0,81.41,2.29,14.34,1.22,4.44,3.9,0.28,0.18,0.0,0.08,8.06,2.0,0.0,0.75,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,3.0,17.8,0.033,0.27,0.0,13.0,0.067,46.0,132.0,0.6,205.0,0.32,0.0,6.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,695.0,46.0,0.039,0.08900000000000001,1.005,0.209,0.037000000000000005,36.0,0.0,1.8,0.0,0.0,0.0,0.09,0.0,0.0
3569,Vegetables and Vegetable Products,corn sweet yellow canned cream style regular pack,72.0,78.73,1.74,18.13,0.42,3.23,2.66,0.23,0.23,0.0,0.11,0.0,1.2,0.0,0.98,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,3.0,20.3,0.052000000000000005,0.38,0.0,17.0,0.068,51.0,134.0,0.4,261.0,0.53,0.0,23.0,30.0,0.0,0.0,0.0,28.0,6.0,0.0,949.0,74.0,0.025,0.053,0.96,0.18,0.063,45.0,0.0,4.6,0.0,0.0,0.0,0.07,0.0,0.0
3570,Vegetables and Vegetable Products,corn sweet yellow canned vacuum pack regular pack,79.0,76.58,2.41,19.44,0.5,5.59,4.91,0.35,0.23,0.0,0.1,0.0,2.0,0.0,1.07,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,5.0,22.4,0.048,0.42,0.0,23.0,0.067,64.0,186.0,0.7,272.0,0.46,0.0,26.0,33.0,0.0,0.0,0.0,0.0,6.0,0.0,1045.0,81.0,0.041,0.073,1.167,0.675,0.055,49.0,0.0,8.1,0.0,0.0,0.0,0.04,0.0,0.0
